Call Number,Incident Number,Call Type,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Final Priority,ALS Unit,Call Type Group,Unit Type,Analysis Neighborhoods
161042288,16041320,Medical Incident,04/13/2016 02:42:35 PM,04/13/2016 02:43:11 PM,04/13/2016 02:43:58 PM,04/13/2016 02:43:58 PM,04/13/2016 02:48:51 PM,,,Code 2 Transport,04/13/2016 03:02:27 PM,ELLIS ST/MASON ST,San Francisco,94102.0,3,True,Potentially Life-Threatening,RESCUE CAPTAIN,36.0
160953884,16037809,Outside Fire,04/04/2016 10:00:48 PM,04/04/2016 10:02:58 PM,04/04/2016 10:09:27 PM,04/04/2016 10:10:48 PM,04/04/2016 10:20:07 PM,,,Fire,04/04/2016 10:52:48 PM,PERALTA AVE/MOJAVE ST,San Francisco,94110.0,3,False,Fire,ENGINE,2.0
161012096,16040220,Medical Incident,04/10/2016 02:59:13 PM,04/10/2016 02:59:47 PM,04/10/2016 03:00:15 PM,04/10/2016 03:00:58 PM,04/10/2016 03:04:37 PM,,,Code 2 Transport,04/10/2016 03:10:40 PM,08TH ST/MISSION ST,San Francisco,94103.0,2,True,Potentially Life-Threatening,ENGINE,34.0
160931902,16036881,Medical Incident,04/02/2016 01:51:03 PM,04/02/2016 01:52:22 PM,04/02/2016 01:54:24 PM,04/02/2016 01:57:36 PM,04/02/2016 02:09:50 PM,04/02/2016 02:09:58 PM,04/02/2016 02:37:39 PM,Code 2 Transport,04/02/2016 03:13:59 PM,BAY ST/COLUMBUS AVE,San Francisco,94133.0,3,True,Potentially Life-Threatening,MEDIC,32.0
161010175,16040016,Medical Incident,04/10/2016 12:51:00 AM,04/10/2016 12:53:30 AM,04/10/2016 12:53:59 AM,04/10/2016 12:54:18 AM,04/10/2016 12:57:03 AM,04/10/2016 01:32:01 AM,04/10/2016 01:09:27 AM,Code 2 Transport,04/10/2016 02:24:05 AM,MALDEN ALY/HOWARD ST,San Francisco,94105.0,3,True,Potentially Life-Threatening,MEDIC,8.0
160961818,16038016,Medical Incident,04/05/2016 01:00:30 PM,04/05/2016 01:00:30 PM,04/05/2016 01:00:30 PM,04/05/2016 01:00:30 PM,04/05/2016 01:00:30 PM,,,No Merit,04/05/2016 01:05:00 PM,HYDE ST/OFARRELL ST,San Francisco,94109.0,2,True,Non Life-threatening,MEDIC,36.0
161040108,16041124,Medical Incident,04/13/2016 12:55:51 AM,04/13/2016 12:55:51 AM,04/13/2016 12:56:19 AM,04/13/2016 12:57:13 AM,04/13/2016 01:03:28 AM,,,Gone on Arrival,04/13/2016 01:04:22 AM,15TH ST/MISSION ST,San Francisco,94103.0,2,False,Non Life-threatening,PRIVATE,20.0
161023345,16040677,Medical Incident,04/11/2016 06:54:34 PM,04/11/2016 06:56:37 PM,04/11/2016 06:58:19 PM,04/11/2016 06:59:51 PM,04/11/2016 07:04:13 PM,,,Code 2 Transport,04/11/2016 07:26:06 PM,TOMPKINS AVE/BRONTE ST,San Francisco,94110.0,2,True,Non Life-threatening,ENGINE,2.0
160991008,16039238,Medical Incident,04/08/2016 09:47:31 AM,04/08/2016 09:48:53 AM,04/08/2016 09:49:21 AM,04/08/2016 09:49:32 AM,04/08/2016 10:03:00 AM,,,No Merit,04/08/2016 10:03:31 AM,MARY ST/MISSION ST,San Francisco,94103.0,2,True,Potentially Life-Threatening,MEDIC,34.0
160993781,16039502,Medical Incident,04/08/2016 10:03:09 PM,04/08/2016 10:04:30 PM,04/08/2016 10:05:37 PM,04/08/2016 10:06:22 PM,04/08/2016 10:09:35 PM,,,Code 2 Transport,04/08/2016 10:20:27 PM,TAYLOR ST/PINE ST,San Francisco,94108.0,2,True,Potentially Life-Threatening,ENGINE,21.0
161041148,16041217,Medical Incident,04/13/2016 09:57:17 AM,04/13/2016 09:57:17 AM,04/13/2016 09:58:05 AM,04/13/2016 09:58:39 AM,04/13/2016 10:00:14 AM,,,Code 2 Transport,04/13/2016 10:14:09 AM,VALLEJO ST/TURK MURPHY LN,San Francisco,94133.0,3,True,Potentially Life-Threatening,ENGINE,6.0
160982012,16038929,Medical Incident,04/07/2016 01:22:13 PM,04/07/2016 01:23:36 PM,04/07/2016 01:23:51 PM,04/07/2016 01:24:45 PM,04/07/2016 01:27:19 PM,,,Patient Declined Transport,04/07/2016 01:35:49 PM,STAPLES AVE/FOERSTER ST,San Francisco,94112.0,3,True,Non Life-threatening,ENGINE,41.0
160992701,16039397,Medical Incident,04/08/2016 05:13:17 PM,04/08/2016 05:13:17 PM,04/08/2016 05:13:31 PM,,,,,Code 2 Transport,04/08/2016 05:14:50 PM,VAN NESS AVE/REDWOOD ST,San Francisco,94102.0,3,True,Potentially Life-Threatening,ENGINE,36.0
160932408,16036936,Medical Incident,04/02/2016 04:20:08 PM,04/02/2016 04:21:18 PM,04/02/2016 04:21:39 PM,,,,,Code 2 Transport,04/02/2016 04:24:02 PM,EDDY ST/JONES ST,San Francisco,94102.0,3,True,Potentially Life-Threatening,ENGINE,36.0
160990503,16039199,Medical Incident,04/08/2016 06:44:36 AM,04/08/2016 06:46:01 AM,04/08/2016 06:46:18 AM,04/08/2016 06:47:12 AM,04/08/2016 06:54:10 AM,04/08/2016 07:17:11 AM,04/08/2016 07:46:13 AM,Code 2 Transport,04/08/2016 08:12:32 AM,ARGUELLO BLVD/JACKSON ST,San Francisco,94118.0,3,False,Potentially Life-Threatening,PRIVATE,31.0
160993915,16039517,Medical Incident,04/08/2016 10:51:50 PM,04/08/2016 10:52:10 PM,04/08/2016 11:15:55 PM,04/08/2016 11:16:23 PM,,,,Code 2 Transport,04/08/2016 11:17:02 PM,SYCAMORE ST/VALENCIA ST,San Francisco,94110.0,2,False,Non Life-threatening,PRIVATE,20.0
161022155,16040584,Medical Incident,04/11/2016 02:09:13 PM,04/11/2016 02:09:40 PM,04/11/2016 02:10:07 PM,04/11/2016 02:10:18 PM,04/11/2016 02:13:32 PM,04/11/2016 02:32:52 PM,04/11/2016 03:02:58 PM,Code 2 Transport,04/11/2016 03:37:03 PM,VAN NESS AVE/OAK ST,San Francisco,94102.0,3,True,Potentially Life-Threatening,MEDIC,36.0
160942717,16037357,Medical Incident,04/03/2016 05:23:27 PM,04/03/2016 05:25:27 PM,04/03/2016 05:27:52 PM,04/03/2016 05:27:52 PM,04/03/2016 05:35:36 PM,04/03/2016 06:20:10 PM,04/03/2016 06:03:18 PM,Code 2 Transport,04/03/2016 06:32:04 PM,BEACH ST/JONES ST,San Francisco,94133.0,2,True,Non Life-threatening,MEDIC,23.0
161011242,16040152,Medical Incident,04/10/2016 10:43:12 AM,04/10/2016 10:46:06 AM,04/10/2016 10:47:15 AM,04/10/2016 10:47:25 AM,04/10/2016 10:52:12 AM,04/10/2016 11:24:50 AM,04/10/2016 12:00:51 PM,Code 2 Transport,04/10/2016 12:39:00 PM,33RD AVE/CABRILLO ST,San Francisco,94121.0,3,True,Potentially Life-Threatening,MEDIC,29.0
160990122,16039161,Medical Incident,04/08/2016 01:05:35 AM,04/08/2016 01:06:15 AM,04/08/2016 01:06:24 AM,04/08/2016 01:07:43 AM,04/08/2016 01:11:14 AM,04/08/2016 01:36:30 AM,04/08/2016 01:56:58 AM,Code 2 Transport,04/08/2016 02:42:23 AM,VALLEY ST/SAN JOSE AVE,San Francisco,94110.0,3,True,Potentially Life-Threatening,MEDIC,22.0
160953591,16037786,Medical Incident,04/04/2016 08:31:59 PM,04/04/2016 08:31:59 PM,04/04/2016 08:33:04 PM,04/04/2016 08:34:01 PM,04/04/2016 08:35:51 PM,,,Code 2 Transport,04/04/2016 08:42:42 PM,CALIFORNIA ST/POLK ST,San Francisco,94109.0,3,False,Potentially Life-Threatening,ENGINE,21.0
160923218,16036580,Medical Incident,04/01/2016 07:30:49 PM,04/01/2016 07:32:02 PM,04/01/2016 07:32:27 PM,04/01/2016 07:32:38 PM,04/01/2016 07:40:41 PM,04/01/2016 08:01:48 PM,04/01/2016 08:26:45 PM,Code 2 Transport,04/01/2016 09:03:49 PM,CAPITOL AVE/MONTANA ST,San Francisco,94112.0,2,True,Potentially Life-Threatening,MEDIC,24.0
161023601,16040700,Medical Incident,04/11/2016 08:22:45 PM,04/11/2016 08:23:10 PM,04/11/2016 08:23:22 PM,04/11/2016 08:23:51 PM,04/11/2016 08:26:54 PM,04/11/2016 08:38:36 PM,04/11/2016 08:47:04 PM,Code 2 Transport,04/11/2016 09:29:11 PM,LYON ST/GREENWICH ST,San Francisco,94123.0,3,False,Potentially Life-Threatening,PRIVATE,27.0
161001332,16039727,Medical Incident,04/09/2016 11:26:40 AM,04/09/2016 11:27:09 AM,04/09/2016 11:27:54 AM,04/09/2016 11:28:02 AM,04/09/2016 11:42:32 AM,04/09/2016 11:50:40 AM,04/09/2016 12:04:13 PM,Code 2 Transport,04/09/2016 12:29:32 PM,STEVENSON ST/MCCOPPIN ST,San Francisco,94103.0,2,True,Non Life-threatening,MEDIC,20.0
161012816,16040285,Medical Incident,04/10/2016 06:30:25 PM,04/10/2016 06:31:42 PM,04/10/2016 06:32:26 PM,04/10/2016 06:33:01 PM,04/10/2016 06:49:10 PM,04/10/2016 06:56:06 PM,04/10/2016 07:14:27 PM,Code 2 Transport,04/10/2016 07:29:11 PM,GENEVA AVE/LINDA VISTA STPS,San Francisco,94112.0,2,False,Potentially Life-Threatening,PRIVATE,7.0
160973230,16038555,Medical Incident,04/06/2016 05:17:34 PM,04/06/2016 05:18:16 PM,04/06/2016 05:19:51 PM,04/06/2016 05:22:12 PM,,,,Code 2 Transport,04/06/2016 05:57:10 PM,EL CAMINO DEL MAR/SEAL ROCK DR,San Francisco,94121.0,3,False,Potentially Life-Threatening,SUPPORT,17.0
160963466,16038151,Alarms,04/05/2016 07:19:58 PM,04/05/2016 07:20:54 PM,04/05/2016 07:21:04 PM,04/05/2016 07:22:53 PM,,,,Fire,04/05/2016 07:25:51 PM,FUNSTON AVE/MORAGA ST,San Francisco,94122.0,3,False,Alarm,TRUCK,14.0
161001643,16039770,Medical Incident,04/09/2016 01:16:39 PM,04/09/2016 01:18:15 PM,04/09/2016 01:19:11 PM,04/09/2016 01:20:21 PM,04/09/2016 01:26:48 PM,,,Code 2 Transport,04/09/2016 01:56:04 PM,,San Francisco,94132.0,2,True,Non Life-threatening,ENGINE,16.0
160943153,16037398,Medical Incident,04/03/2016 07:44:54 PM,04/03/2016 07:47:08 PM,04/03/2016 07:47:26 PM,04/03/2016 07:48:42 PM,04/03/2016 07:50:10 PM,,,No Merit,04/03/2016 07:55:40 PM,BAY ST/TAYLOR ST,San Francisco,94133.0,3,False,Potentially Life-Threatening,ENGINE,23.0
161020096,16040377,Medical Incident,04/11/2016 12:47:32 AM,04/11/2016 12:47:32 AM,04/11/2016 12:48:55 AM,04/11/2016 12:49:21 AM,04/11/2016 01:00:19 AM,,,Patient Declined Transport,04/11/2016 02:04:41 AM,ROLPH ST/CORDOVA ST,San Francisco,94112.0,2,True,Non Life-threatening,MEDIC,7.0
161031512,16040887,Medical Incident,04/12/2016 11:30:59 AM,04/12/2016 11:33:47 AM,04/12/2016 11:34:01 AM,04/12/2016 11:35:02 AM,04/12/2016 11:38:09 AM,,,Code 2 Transport,04/12/2016 11:49:39 AM,OPHIR ALY/COSMO PL,San Francisco,94109.0,2,True,Non Life-threatening,ENGINE,21.0
161032384,16040957,Medical Incident,04/12/2016 03:07:31 PM,04/12/2016 03:09:11 PM,04/12/2016 03:09:21 PM,04/12/2016 03:09:30 PM,04/12/2016 03:26:37 PM,,,No Merit,04/12/2016 03:30:08 PM,ORTEGA ST/10TH AVE,San Francisco,94116.0,2,True,Non Life-threatening,MEDIC,14.0
160930259,16036692,Structure Fire / Smoke in Building,04/02/2016 01:45:59 AM,04/02/2016 01:45:59 AM,04/02/2016 01:46:25 AM,04/02/2016 01:48:41 AM,04/02/2016 01:50:27 AM,,,Fire,04/02/2016 01:51:12 AM,RHODE ISLAND ST/26TH ST,San Francisco,94107.0,3,False,Alarm,TRUCK,26.0
160933776,16037067,Medical Incident,04/02/2016 10:41:22 PM,04/02/2016 10:44:30 PM,04/02/2016 10:44:54 PM,04/02/2016 10:45:45 PM,04/02/2016 10:56:41 PM,04/02/2016 11:10:19 PM,04/02/2016 11:23:23 PM,Code 2 Transport,04/03/2016 12:00:25 AM,QUESADA AVE/HAWES ST,San Francisco,94124.0,2,False,Potentially Life-Threatening,PRIVATE,1.0
160922187,16036485,Medical Incident,04/01/2016 03:12:42 PM,04/01/2016 03:13:33 PM,04/01/2016 03:15:17 PM,04/01/2016 03:15:25 PM,04/01/2016 03:23:04 PM,04/01/2016 03:42:47 PM,04/01/2016 03:53:09 PM,Code 2 Transport,04/01/2016 04:38:19 PM,GEARY BLVD/WOOD ST,San Francisco,94118.0,3,True,Potentially Life-Threatening,MEDIC,31.0
161031345,16040873,Alarms,04/12/2016 10:56:31 AM,04/12/2016 10:57:31 AM,04/12/2016 10:57:44 AM,04/12/2016 10:59:08 AM,04/12/2016 11:00:37 AM,,,Fire,04/12/2016 11:08:40 AM,MCALLISTER ST/CHARLES J BRENHAM PL,San Francisco,94102.0,3,True,Alarm,ENGINE,36.0
161012542,16040264,Medical Incident,04/10/2016 05:21:14 PM,04/10/2016 05:22:13 PM,04/10/2016 05:22:49 PM,04/10/2016 05:24:51 PM,,,,Medical Examiner,04/10/2016 05:26:40 PM,LAWTON ST/16TH AVE,San Francisco,94122.0,3,True,Potentially Life-Threatening,RESCUE CAPTAIN,14.0
160943590,16037451,Structure Fire / Smoke in Building,04/03/2016 10:30:45 PM,04/03/2016 10:30:45 PM,04/03/2016 10:30:57 PM,04/03/2016 10:31:17 PM,,,,Fire,04/03/2016 10:33:16 PM,EDDY ST/LARKIN ST,San Francisco,94109.0,3,True,Alarm,ENGINE,36.0
160981022,16038826,Medical Incident,04/07/2016 08:57:24 AM,04/07/2016 08:57:54 AM,04/07/2016 08:58:14 AM,04/07/2016 09:01:02 AM,04/07/2016 09:05:20 AM,,,Unable to Locate,04/07/2016 09:12:22 AM,MARKET ST/POWELL ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,ENGINE,34.0
161001615,16039764,Medical Incident,04/09/2016 01:05:33 PM,04/09/2016 01:06:29 PM,04/09/2016 01:08:00 PM,,,,,Cancelled,04/09/2016 01:10:11 PM,STANYAN ST/GOLDEN GATE AVE,San Francisco,94118.0,3,False,Potentially Life-Threatening,PRIVATE,18.0
161011308,16040162,Medical Incident,04/10/2016 11:09:36 AM,04/10/2016 11:10:31 AM,04/10/2016 11:11:01 AM,,,,,Code 2 Transport,04/10/2016 11:12:22 AM,WEBSTER ST/PACIFIC AVE,San Francisco,94115.0,3,True,Potentially Life-Threatening,ENGINE,30.0
160940513,16037144,Medical Incident,04/03/2016 03:24:14 AM,04/03/2016 03:24:14 AM,04/03/2016 03:24:33 AM,,,,,Code 2 Transport,04/03/2016 03:25:20 AM,03RD ST/FOLSOM ST,San Francisco,94107.0,3,True,Potentially Life-Threatening,MEDIC,8.0
160933122,16037009,Medical Incident,04/02/2016 07:31:46 PM,04/02/2016 07:31:46 PM,04/02/2016 07:32:09 PM,04/02/2016 07:33:41 PM,,,,Cancelled,04/02/2016 07:37:06 PM,TURK ST/JONES ST,San Francisco,94102.0,3,True,Potentially Life-Threatening,RESCUE CAPTAIN,36.0
160931859,16036874,Medical Incident,04/02/2016 01:38:05 PM,04/02/2016 01:39:34 PM,04/02/2016 01:46:42 PM,04/02/2016 01:47:12 PM,04/02/2016 02:00:31 PM,04/02/2016 02:14:50 PM,04/02/2016 02:45:42 PM,Code 2 Transport,04/02/2016 03:23:34 PM,11TH ST/MINNA ST,San Francisco,94103.0,2,False,Potentially Life-Threatening,MEDIC,34.0
160970783,16038310,Alarms,04/06/2016 08:15:00 AM,04/06/2016 08:17:24 AM,04/06/2016 08:18:08 AM,04/06/2016 08:18:43 AM,,,,Fire,04/06/2016 08:26:17 AM,VALLEJO ST/BAKER ST,San Francisco,94123.0,3,False,Alarm,CHIEF,30.0
160964155,16038221,Medical Incident,04/05/2016 11:15:36 PM,04/05/2016 11:16:24 PM,04/05/2016 11:18:09 PM,04/05/2016 11:19:17 PM,04/05/2016 11:20:58 PM,,,Code 2 Transport,04/05/2016 11:21:21 PM,JANSEN ST/LOMBARD ST,San Francisco,94133.0,3,False,Potentially Life-Threatening,ENGINE,32.0
160982029,16038930,Structure Fire / Smoke in Building,04/07/2016 01:27:19 PM,04/07/2016 01:27:43 PM,04/07/2016 01:28:06 PM,04/07/2016 01:29:24 PM,04/07/2016 01:33:14 PM,,,Code 2 Transport,04/07/2016 03:58:01 PM,SPARROW ST/CALEDONIA ST,San Francisco,94103.0,3,False,Fire,TRUCK,20.0
160951122,16037566,Electrical Hazard,04/04/2016 10:02:36 AM,04/04/2016 10:04:53 AM,04/04/2016 10:10:20 AM,04/04/2016 10:10:29 AM,04/04/2016 10:12:39 AM,,,Fire,04/04/2016 10:40:17 AM,48TH AVE/NORIEGA ST,San Francisco,94122.0,3,False,Alarm,TRUCK,35.0
161000716,16039650,Medical Incident,04/09/2016 07:25:38 AM,04/09/2016 07:25:59 AM,04/09/2016 07:26:14 AM,04/09/2016 07:27:47 AM,04/09/2016 07:31:49 AM,,,Code 2 Transport,04/09/2016 07:42:31 AM,48TH AVE/CABRILLO ST,San Francisco,94121.0,3,False,Potentially Life-Threatening,ENGINE,29.0
32400019,3068612,Medical Incident,08/28/2003 01:28:05 AM,08/28/2003 01:30:03 AM,08/28/2003 01:30:17 AM,08/28/2003 01:35:49 AM,08/28/2003 01:36:00 AM,08/28/2003 02:00:35 AM,08/28/2003 02:10:01 AM,Other,08/28/2003 02:15:45 AM,SYCAMORE ST/VALENCIA ST,SF,94110.0,2,True,,MEDIC,20.0
160940179,16037113,Medical Incident,04/03/2016 12:59:47 AM,04/03/2016 01:01:40 AM,04/03/2016 01:03:03 AM,04/03/2016 01:03:10 AM,04/03/2016 01:07:22 AM,04/03/2016 01:15:15 AM,04/03/2016 01:17:45 AM,Code 2 Transport,04/03/2016 01:31:07 AM,ROSELYN TER/GOLDEN GATE AVE,San Francisco,94117.0,3,True,Potentially Life-Threatening,MEDIC,18.0
161043053,16041396,Medical Incident,04/13/2016 05:41:59 PM,04/13/2016 05:42:51 PM,04/13/2016 05:43:24 PM,04/13/2016 05:44:02 PM,04/13/2016 05:47:09 PM,,,Code 2 Transport,04/13/2016 06:02:38 PM,GEARY BLVD/DIVISADERO ST,San Francisco,94115.0,3,True,Potentially Life-Threatening,ENGINE,15.0
161022696,16040632,Structure Fire / Smoke in Building,04/11/2016 04:26:40 PM,04/11/2016 04:27:17 PM,04/11/2016 04:30:08 PM,04/11/2016 04:30:08 PM,04/11/2016 04:40:52 PM,,,Fire,04/11/2016 05:15:05 PM,UNIVERSITY ST/OLMSTEAD ST,San Francisco,94134.0,3,True,Alarm,ENGINE,25.0
161033003,16040995,Traffic Collision,04/12/2016 05:15:29 PM,04/12/2016 05:15:29 PM,04/12/2016 05:16:08 PM,04/12/2016 05:16:35 PM,,,,Patient Declined Transport,04/12/2016 05:34:11 PM,HOWARD ST/06TH ST,San Francisco,94103.0,2,False,Non Life-threatening,ENGINE,34.0
161002875,16039906,Medical Incident,04/09/2016 07:45:50 PM,04/09/2016 07:46:48 PM,04/09/2016 08:07:40 PM,04/09/2016 08:07:40 PM,04/09/2016 08:16:41 PM,,,Code 2 Transport,04/09/2016 09:50:58 PM,FRONT ST/PINE ST,San Francisco,94111.0,3,False,Potentially Life-Threatening,CHIEF,8.0
161032673,16040974,Medical Incident,04/12/2016 04:10:12 PM,04/12/2016 04:11:18 PM,04/12/2016 04:11:49 PM,04/12/2016 04:12:19 PM,04/12/2016 04:21:45 PM,,,Other,04/12/2016 04:45:44 PM,19TH ST/HARRISON ST,San Francisco,94110.0,2,True,Non Life-threatening,MEDIC,20.0
160983054,16039050,Medical Incident,04/07/2016 06:02:59 PM,04/07/2016 06:02:59 PM,04/07/2016 06:57:19 PM,04/07/2016 06:57:25 PM,04/07/2016 07:03:47 PM,,,No Merit,04/07/2016 07:05:10 PM,JUDAH ST/07TH AVE,San Francisco,94122.0,2,True,Non Life-threatening,MEDIC,14.0
161034314,16041111,Medical Incident,04/12/2016 11:51:04 PM,04/12/2016 11:52:30 PM,04/12/2016 11:53:09 PM,04/12/2016 11:53:22 PM,04/12/2016 11:59:57 PM,04/13/2016 12:13:37 AM,04/13/2016 12:30:34 AM,Code 2 Transport,04/13/2016 01:44:03 AM,19TH AVE/NORIEGA ST,San Francisco,94122.0,3,True,Potentially Life-Threatening,MEDIC,35.0
160930794,16036750,Medical Incident,04/02/2016 08:15:58 AM,04/02/2016 08:15:58 AM,04/02/2016 08:16:08 AM,,,,,No Merit,04/02/2016 08:18:25 AM,VAN NESS AVE/SACRAMENTO ST,San Francisco,94109.0,3,False,Potentially Life-Threatening,ENGINE,21.0
160992347,16039365,Medical Incident,04/08/2016 03:47:06 PM,04/08/2016 03:48:52 PM,04/08/2016 03:59:28 PM,04/08/2016 03:59:28 PM,04/08/2016 03:59:28 PM,04/08/2016 04:30:28 PM,04/08/2016 04:49:37 PM,Code 2 Transport,04/08/2016 05:15:59 PM,ERIE ST/MISSION ST,San Francisco,94103.0,2,False,Non Life-threatening,PRIVATE,20.0
160961648,16037996,Structure Fire / Smoke in Building,04/05/2016 12:15:36 PM,04/05/2016 12:16:55 PM,04/05/2016 12:18:26 PM,04/05/2016 12:19:35 PM,04/05/2016 12:23:11 PM,,,Fire,04/05/2016 12:24:04 PM,SUNNYDALE AVE/GARRISON AVE,San Francisco,94134.0,3,True,Alarm,ENGINE,40.0
161033656,16041056,Medical Incident,04/12/2016 07:56:44 PM,04/12/2016 07:58:37 PM,04/12/2016 09:46:25 PM,04/12/2016 09:46:25 PM,04/12/2016 09:46:25 PM,,,Code 2 Transport,04/12/2016 10:25:50 PM,GEARY BLVD/40TH AVE,San Francisco,94121.0,2,False,Potentially Life-Threatening,CHIEF,29.0
160952151,16037658,Alarms,04/04/2016 02:18:14 PM,04/04/2016 02:19:26 PM,04/04/2016 02:19:52 PM,04/04/2016 02:21:26 PM,04/04/2016 02:24:08 PM,,,Fire,04/04/2016 02:28:33 PM,VAN NESS AVE/AUSTIN ST,San Francisco,94109.0,3,True,Alarm,ENGINE,21.0
161020509,16040428,Alarms,04/11/2016 06:47:42 AM,04/11/2016 06:50:11 AM,04/11/2016 06:50:16 AM,04/11/2016 06:52:37 AM,04/11/2016 06:54:22 AM,,,Fire,04/11/2016 06:56:41 AM,21ST ST/TREAT AVE,San Francisco,94110.0,3,False,Alarm,CHIEF,20.0
161003618,16039991,Structure Fire / Smoke in Building,04/09/2016 11:15:24 PM,04/09/2016 11:17:47 PM,04/09/2016 11:18:52 PM,04/09/2016 11:20:59 PM,04/09/2016 11:22:24 PM,,,Fire,04/09/2016 11:25:03 PM,19TH ST/OAKWOOD ST,San Francisco,94110.0,3,False,Alarm,TRUCK,20.0
160980754,16038806,Medical Incident,04/07/2016 07:37:47 AM,04/07/2016 07:40:32 AM,04/07/2016 07:41:30 AM,04/07/2016 07:43:11 AM,,,,No Merit,04/07/2016 07:47:37 AM,CESAR CHAVEZ ST/PRECITA AVE/YORK ST,San Francisco,94110.0,3,True,Non Life-threatening,MEDIC,2.0
160931421,16036826,Medical Incident,04/02/2016 11:36:10 AM,04/02/2016 11:37:55 AM,04/02/2016 11:53:11 AM,04/02/2016 11:53:39 AM,04/02/2016 12:24:27 PM,04/02/2016 12:47:09 PM,04/02/2016 12:52:43 PM,Code 2 Transport,04/02/2016 01:39:02 PM,JACKSON ST/GRANT AVE,San Francisco,94133.0,3,True,Potentially Life-Threatening,MEDIC,6.0
161010718,16040093,Structure Fire / Smoke in Building,04/10/2016 06:21:44 AM,04/10/2016 06:21:44 AM,04/10/2016 06:23:34 AM,04/10/2016 06:25:50 AM,04/10/2016 06:27:17 AM,,,Fire,04/10/2016 06:27:41 AM,QUINT ST/DAVIDSON AVE,San Francisco,94124.0,3,False,Alarm,ENGINE,1.0
161043147,16041402,Medical Incident,04/13/2016 06:05:27 PM,04/13/2016 06:06:46 PM,04/13/2016 06:07:15 PM,04/13/2016 06:08:57 PM,04/13/2016 06:11:45 PM,,,Code 2 Transport,04/13/2016 06:24:20 PM,CORNWALL ST/07TH AVE/CALIFORNIA ST,San Francisco,94118.0,2,False,Non Life-threatening,ENGINE,11.0
32290172,3065715,Medical Incident,08/17/2003 12:28:59 PM,08/17/2003 12:31:17 PM,08/17/2003 12:31:37 PM,08/17/2003 12:32:30 PM,08/17/2003 12:33:34 PM,,,Other,08/17/2003 12:41:17 PM,UNION ST/POWELL ST,SF,94133.0,3,True,,ENGINE,6.0
160962226,16038048,Medical Incident,04/05/2016 02:30:40 PM,04/05/2016 02:34:11 PM,04/05/2016 02:35:07 PM,04/05/2016 02:35:53 PM,04/05/2016 02:44:12 PM,04/05/2016 03:13:25 PM,04/05/2016 03:23:13 PM,Code 2 Transport,04/05/2016 04:02:02 PM,AVALON AVE/PARIS ST,San Francisco,94112.0,2,False,Potentially Life-Threatening,PRIVATE,7.0
161033323,16041033,Alarms,04/12/2016 06:26:44 PM,04/12/2016 06:27:44 PM,04/12/2016 06:28:13 PM,04/12/2016 06:28:35 PM,,,,Fire,04/12/2016 06:33:53 PM,EDDY ST/HYDE ST,San Francisco,94102.0,3,True,Alarm,ENGINE,36.0
161012030,16040214,Medical Incident,04/10/2016 02:37:55 PM,04/10/2016 02:37:55 PM,04/10/2016 02:38:44 PM,04/10/2016 02:39:17 PM,,,,Cancelled,04/10/2016 02:59:45 PM,04TH ST/ELLIS ST/MARKET ST/STOCKTON ST,San Francisco,94103.0,2,True,Non Life-threatening,MEDIC,8.0
161032465,16040963,Medical Incident,04/12/2016 03:28:37 PM,04/12/2016 03:29:49 PM,04/12/2016 03:32:08 PM,04/12/2016 03:32:08 PM,04/12/2016 03:35:45 PM,,,Code 2 Transport,04/12/2016 03:41:32 PM,11TH ST/KISSLING ST,San Francisco,94103.0,3,True,Potentially Life-Threatening,RESCUE CAPTAIN,34.0
160922262,16036496,Medical Incident,04/01/2016 03:34:58 PM,04/01/2016 03:34:58 PM,04/01/2016 03:36:04 PM,04/01/2016 03:36:22 PM,,,,Other,04/01/2016 03:38:45 PM,TAYLOR ST/EDDY ST,San Francisco,94102.0,3,True,Potentially Life-Threatening,MEDIC,36.0
160932547,16036952,Medical Incident,04/02/2016 04:58:10 PM,04/02/2016 04:58:16 PM,04/02/2016 04:58:34 PM,04/02/2016 04:59:02 PM,04/02/2016 05:05:01 PM,04/02/2016 05:11:36 PM,04/02/2016 05:39:32 PM,Code 2 Transport,04/02/2016 05:50:07 PM,MASON ST/BEACH ST,San Francisco,94133.0,3,False,Potentially Life-Threatening,MEDIC,23.0
160923560,16036616,Medical Incident,04/01/2016 09:29:03 PM,04/01/2016 09:32:53 PM,04/01/2016 09:33:06 PM,04/01/2016 09:33:15 PM,04/01/2016 09:37:34 PM,04/01/2016 09:49:27 PM,04/01/2016 09:54:21 PM,Code 2 Transport,04/01/2016 10:08:22 PM,MCALLISTER ST/BREEN PL,San Francisco,94102.0,2,True,Non Life-threatening,MEDIC,36.0
161002192,16039827,Medical Incident,04/09/2016 04:11:42 PM,04/09/2016 04:12:42 PM,04/09/2016 04:13:01 PM,04/09/2016 04:13:23 PM,04/09/2016 04:19:45 PM,04/09/2016 04:29:01 PM,04/09/2016 04:37:50 PM,Code 2 Transport,04/09/2016 05:09:51 PM,EDDY ST/MASON ST,San Francisco,94102.0,3,True,Potentially Life-Threatening,MEDIC,36.0
